p,percentage
http://bias.org/vocab/stateOfOrigin,0.0021426575
http://bias.org/vocab/company,0.0020805516
http://bias.org/vocab/bodyStyle,0.0020494985
http://bias.org/vocab/influencedBy,0.0020494985
http://bias.org/vocab/routeJunction,0.0020184454
http://bias.org/vocab/series,0.0019563395
http://bias.org/vocab/locationCity,0.0019252865
http://bias.org/vocab/spouse,0.0018321275
http://bias.org/vocab/president,0.0017700214
http://bias.org/vocab/related,0.0017700214
http://bias.org/vocab/computingPlatform,0.0017389684
http://bias.org/vocab/executiveProducer,0.0017389684
http://bias.org/vocab/owningCompany,0.0017389684
http://bias.org/vocab/education,0.0017079154
http://bias.org/vocab/state,0.0016768624
http://bias.org/vocab/author,0.0016458094
http://bias.org/vocab/composer,0.0016147564
http://bias.org/vocab/broadcastArea,0.0015837033
http://bias.org/vocab/regionServed,0.0015526504
http://bias.org/vocab/populationPlace,0.0015215974
http://bias.org/vocab/knownFor,0.0014594913
http://bias.org/vocab/influenced,0.0014284384
http://bias.org/vocab/restingPlace,0.0014284384
http://bias.org/vocab/assembly,0.0013973854
http://bias.org/vocab/canton,0.0013352793
http://bias.org/vocab/developer,0.0013352793
http://bias.org/vocab/headquarter,0.0013352793
http://bias.org/vocab/creator,0.0013042263
http://bias.org/vocab/place,0.0013042263
http://bias.org/vocab/publisher,0.0012731733
http://bias.org/vocab/season,0.0012421203
http://bias.org/vocab/citizenship,0.0012110673
http://bias.org/vocab/militaryUnit,0.0012110673
http://bias.org/vocab/part,0.0012110673
http://bias.org/vocab/relative,0.0012110673
http://bias.org/vocab/owner,0.0011800143
http://bias.org/vocab/parent,0.0011800143
http://bias.org/vocab/affiliation,0.0011489613
http://bias.org/vocab/governmentType,0.0011489613
http://bias.org/vocab/broadcastNetwork,0.0011179083
http://bias.org/vocab/locationCountry,0.0011179083
http://bias.org/vocab/channel,0.0010868553
http://bias.org/vocab/district,0.0010558022
http://bias.org/vocab/genus,0.0010558022
http://bias.org/vocab/voice,0.0010558022
http://bias.org/vocab/manager,9.936963E-4
http://bias.org/vocab/keyPerson,9.6264324E-4
http://bias.org/vocab/literaryGenre,9.6264324E-4
http://bias.org/vocab/militaryBranch,9.6264324E-4
http://bias.org/vocab/leaderParty,9.0053724E-4
http://bias.org/vocab/leaderName,8.694842E-4
http://bias.org/vocab/parentCompany,8.384312E-4
http://bias.org/vocab/child,8.073782E-4
http://bias.org/vocab/profession,7.452722E-4
http://bias.org/vocab/draftTeam,7.142192E-4
http://bias.org/vocab/foundationPlace,7.142192E-4
http://bias.org/vocab/governor,7.142192E-4
http://bias.org/vocab/homeStadium,7.142192E-4
http://bias.org/vocab/primeMinister,7.142192E-4
http://bias.org/vocab/stylisticOrigin,7.142192E-4
http://bias.org/vocab/employer,6.8316614E-4
http://bias.org/vocab/countySeat,6.521132E-4
http://bias.org/vocab/foundedBy,6.521132E-4
http://bias.org/vocab/presenter,6.521132E-4
http://bias.org/vocab/distributingCompany,6.2106014E-4
http://bias.org/vocab/distributingLabel,6.2106014E-4
http://bias.org/vocab/largestCity,6.2106014E-4
http://bias.org/vocab/layout,6.2106014E-4
http://bias.org/vocab/relatedMeanOfTransportation,6.2106014E-4
http://bias.org/vocab/riverMouth,6.2106014E-4
http://bias.org/vocab/service,6.2106014E-4
http://bias.org/vocab/sport,6.2106014E-4
http://bias.org/vocab/binomialAuthority,5.9000717E-4
http://bias.org/vocab/manufacturer,5.9000717E-4
http://bias.org/vocab/nonFictionSubject,5.9000717E-4
http://bias.org/vocab/commandStructure,5.5895414E-4
http://bias.org/vocab/capital,5.279011E-4
http://bias.org/vocab/doctoralAdvisor,5.279011E-4
http://bias.org/vocab/garrison,5.279011E-4
http://bias.org/vocab/subsidiary,5.279011E-4
http://bias.org/vocab/doctoralStudent,4.9684814E-4
http://bias.org/vocab/ethnicity,4.9684814E-4
http://bias.org/vocab/source,4.9684814E-4
http://bias.org/vocab/binomial,4.347421E-4
http://bias.org/vocab/ideology,4.347421E-4
http://bias.org/vocab/monarch,4.347421E-4
http://bias.org/vocab/mouthMountain,4.347421E-4
http://bias.org/vocab/mouthPlace,4.347421E-4
http://bias.org/vocab/notableCommander,4.347421E-4
http://bias.org/vocab/programmeFormat,4.347421E-4
http://bias.org/vocab/relation,4.347421E-4
http://bias.org/vocab/tenant,4.347421E-4
http://bias.org/vocab/trainer,4.347421E-4
http://bias.org/vocab/damsire,4.036891E-4
http://bias.org/vocab/department,3.726361E-4
http://bias.org/vocab/formerCoach,3.726361E-4
http://bias.org/vocab/grandsire,3.726361E-4
http://bias.org/vocab/militaryRank,3.726361E-4
http://bias.org/vocab/typeOfElectrification,3.726361E-4
http://bias.org/vocab/chairman,3.4158307E-4
http://bias.org/vocab/movement,3.4158307E-4
http://bias.org/vocab/nextEvent,3.4158307E-4
http://bias.org/vocab/openingTheme,3.4158307E-4
http://bias.org/vocab/phylum,3.4158307E-4
http://bias.org/vocab/province,3.4158307E-4
http://bias.org/vocab/raceHorse,3.4158307E-4
http://bias.org/vocab/routeEnd,3.4158307E-4
http://bias.org/vocab/canonizedPlace,3.1053007E-4
http://bias.org/vocab/formerBroadcastNetwork,3.1053007E-4
http://bias.org/vocab/ingredient,3.1053007E-4
http://bias.org/vocab/isPartOfMilitaryConflict,3.1053007E-4
http://bias.org/vocab/notableWork,3.1053007E-4
http://bias.org/vocab/origin,3.1053007E-4
http://bias.org/vocab/politicalPartyInLegislature,3.1053007E-4
http://bias.org/vocab/rightTributary,3.1053007E-4
http://bias.org/vocab/secondDriver,3.1053007E-4
http://bias.org/vocab/usedInWar,3.1053007E-4
http://bias.org/vocab/basedOn,2.7947707E-4
http://bias.org/vocab/languageFamily,2.7947707E-4
http://bias.org/vocab/leader,2.7947707E-4
http://bias.org/vocab/lieutenant,2.7947707E-4
http://bias.org/vocab/mainInterest,2.7947707E-4
http://bias.org/vocab/previousEvent,2.7947707E-4
http://bias.org/vocab/showJudge,2.7947707E-4
http://bias.org/vocab/sire,2.7947707E-4
http://bias.org/vocab/beatifiedPlace,2.4842407E-4
http://bias.org/vocab/chancellor,2.4842407E-4
http://bias.org/vocab/coach,2.4842407E-4
http://bias.org/vocab/growingGrape,2.4842407E-4
http://bias.org/vocab/narrator,2.4842407E-4
http://bias.org/vocab/sourceMountain,2.4842407E-4
http://bias.org/vocab/territory,2.4842407E-4
http://bias.org/vocab/automobilePlatform,2.1737105E-4
http://bias.org/vocab/board,2.1737105E-4
http://bias.org/vocab/ethnicGroup,2.1737105E-4
http://bias.org/vocab/fastestDriver,2.1737105E-4
http://bias.org/vocab/hubAirport,2.1737105E-4
http://bias.org/vocab/leftTributary,2.1737105E-4
http://bias.org/vocab/operatedBy,2.1737105E-4
http://bias.org/vocab/operatingSystem,2.1737105E-4
http://bias.org/vocab/spokenIn,2.1737105E-4
http://bias.org/vocab/thirdDriver,2.1737105E-4
http://bias.org/vocab/veneratedIn,2.1737105E-4
http://bias.org/vocab/associate,1.8631805E-4
http://bias.org/vocab/county,1.8631805E-4
http://bias.org/vocab/designer,1.8631805E-4
http://bias.org/vocab/firstDriver,1.8631805E-4
http://bias.org/vocab/formerChoreographer,1.8631805E-4
http://bias.org/vocab/frazioni,1.8631805E-4
http://bias.org/vocab/gameEngine,1.8631805E-4
http://bias.org/vocab/musicFusionGenre,1.8631805E-4
http://bias.org/vocab/officialLanguage,1.8631805E-4
http://bias.org/vocab/poleDriver,1.8631805E-4
http://bias.org/vocab/portrayer,1.8631805E-4
http://bias.org/vocab/routeStart,1.8631805E-4
http://bias.org/vocab/sourceCountry,1.8631805E-4
http://bias.org/vocab/sourcePlace,1.8631805E-4
http://bias.org/vocab/academicAdvisor,1.5526504E-4
http://bias.org/vocab/appointer,1.5526504E-4
http://bias.org/vocab/colour,1.5526504E-4
http://bias.org/vocab/coverArtist,1.5526504E-4
http://bias.org/vocab/derivative,1.5526504E-4
http://bias.org/vocab/license,1.5526504E-4
http://bias.org/vocab/metropolitanBorough,1.5526504E-4
http://bias.org/vocab/otherParty,1.5526504E-4
http://bias.org/vocab/principalArea,1.5526504E-4
http://bias.org/vocab/sourceRegion,1.5526504E-4
http://bias.org/vocab/subregion,1.5526504E-4
http://bias.org/vocab/whaDraftTeam,1.5526504E-4
http://bias.org/vocab/aircraftFighter,1.2421203E-4
http://bias.org/vocab/coachedTeam,1.2421203E-4
http://bias.org/vocab/deputy,1.2421203E-4
http://bias.org/vocab/formerPartner,1.2421203E-4
http://bias.org/vocab/founder,1.2421203E-4
http://bias.org/vocab/honours,1.2421203E-4
http://bias.org/vocab/lastAppearance,1.2421203E-4
http://bias.org/vocab/mouthRegion,1.2421203E-4
http://bias.org/vocab/musicSubgenre,1.2421203E-4
http://bias.org/vocab/nearestCity,1.2421203E-4
http://bias.org/vocab/notableStudent,1.2421203E-4
http://bias.org/vocab/politicalPartyOfLeader,1.2421203E-4
http://bias.org/vocab/species,1.2421203E-4
http://bias.org/vocab/training,1.2421203E-4
http://bias.org/vocab/agency,9.3159026E-5
http://bias.org/vocab/architect,9.3159026E-5
http://bias.org/vocab/billed,9.3159026E-5
http://bias.org/vocab/builder,9.3159026E-5
http://bias.org/vocab/campus,9.3159026E-5
http://bias.org/vocab/canonizedBy,9.3159026E-5
http://bias.org/vocab/dam,9.3159026E-5
http://bias.org/vocab/designCompany,9.3159026E-5
http://bias.org/vocab/inflow,9.3159026E-5
http://bias.org/vocab/isPartOfWineRegion,9.3159026E-5
http://bias.org/vocab/locatedInArea,9.3159026E-5
http://bias.org/vocab/mountainRange,9.3159026E-5
http://bias.org/vocab/philosophicalSchool,9.3159026E-5
http://bias.org/vocab/picture,9.3159026E-5
http://bias.org/vocab/placeOfBurial,9.3159026E-5
http://bias.org/vocab/programmingLanguage,9.3159026E-5
http://bias.org/vocab/ruralMunicipality,9.3159026E-5
http://bias.org/vocab/significantBuilding,9.3159026E-5
http://bias.org/vocab/thirdTeam,9.3159026E-5
http://bias.org/vocab/twinCountry,9.3159026E-5
http://bias.org/vocab/university,9.3159026E-5
http://bias.org/vocab/vehicle,9.3159026E-5
http://bias.org/vocab/animator,6.210602E-5
http://bias.org/vocab/authority,6.210602E-5
http://bias.org/vocab/bodyDiscovered,6.210602E-5
http://bias.org/vocab/branchTo,6.210602E-5
http://bias.org/vocab/breeder,6.210602E-5
http://bias.org/vocab/constructionMaterial,6.210602E-5
http://bias.org/vocab/councilArea,6.210602E-5
http://bias.org/vocab/deathCause,6.210602E-5
http://bias.org/vocab/europeanAffiliation,6.210602E-5
http://bias.org/vocab/firstDriverCountry,6.210602E-5
http://bias.org/vocab/firstRace,6.210602E-5
http://bias.org/vocab/followingEvent,6.210602E-5
http://bias.org/vocab/goldMedalist,6.210602E-5
http://bias.org/vocab/institution,6.210602E-5
http://bias.org/vocab/lieutenancyArea,6.210602E-5
http://bias.org/vocab/majorShrine,6.210602E-5
http://bias.org/vocab/map,6.210602E-5
http://bias.org/vocab/mayor,6.210602E-5
http://bias.org/vocab/mediaType,6.210602E-5
http://bias.org/vocab/mouthCountry,6.210602E-5
http://bias.org/vocab/operator,6.210602E-5
http://bias.org/vocab/person,6.210602E-5
http://bias.org/vocab/photographer,6.210602E-5
http://bias.org/vocab/railwayRollingStock,6.210602E-5
http://bias.org/vocab/significantProject,6.210602E-5
http://bias.org/vocab/silverMedalist,6.210602E-5
http://bias.org/vocab/sisterNewspaper,6.210602E-5
http://bias.org/vocab/sourceConfluence,6.210602E-5
http://bias.org/vocab/splitFromParty,6.210602E-5
http://bias.org/vocab/targetAirport,6.210602E-5
http://bias.org/vocab/aircraftRecon,3.105301E-5
http://bias.org/vocab/aircraftTransport,3.105301E-5
http://bias.org/vocab/animal,3.105301E-5
http://bias.org/vocab/architecturalStyle,3.105301E-5
http://bias.org/vocab/arrondissement,3.105301E-5
http://bias.org/vocab/associatedAct,3.105301E-5
http://bias.org/vocab/beatifiedBy,3.105301E-5
http://bias.org/vocab/border,3.105301E-5
http://bias.org/vocab/borough,3.105301E-5
http://bias.org/vocab/bronzeMedalist,3.105301E-5
http://bias.org/vocab/ceremonialCounty,3.105301E-5
http://bias.org/vocab/chairperson,3.105301E-5
http://bias.org/vocab/choreographer,3.105301E-5
http://bias.org/vocab/club,3.105301E-5
http://bias.org/vocab/compiler,3.105301E-5
http://bias.org/vocab/countryWithFirstSatellite,3.105301E-5
http://bias.org/vocab/cpu,3.105301E-5
http://bias.org/vocab/creativeDirector,3.105301E-5
http://bias.org/vocab/crosses,3.105301E-5
http://bias.org/vocab/currentPartner,3.105301E-5
http://bias.org/vocab/denomination,3.105301E-5
http://bias.org/vocab/editor,3.105301E-5
http://bias.org/vocab/endingTheme,3.105301E-5
http://bias.org/vocab/fastestDriverTeam,3.105301E-5
http://bias.org/vocab/firstDriverTeam,3.105301E-5
http://bias.org/vocab/governingBody,3.105301E-5
http://bias.org/vocab/grades,3.105301E-5
http://bias.org/vocab/intercommunality,3.105301E-5
http://bias.org/vocab/internationalAffiliation,3.105301E-5
http://bias.org/vocab/launchSite,3.105301E-5
http://bias.org/vocab/localAuthority,3.105301E-5
http://bias.org/vocab/nationalAffiliation,3.105301E-5
http://bias.org/vocab/parentMountainPeak,3.105301E-5
http://bias.org/vocab/parentOrganisation,3.105301E-5
http://bias.org/vocab/partner,3.105301E-5
http://bias.org/vocab/patron,3.105301E-5
http://bias.org/vocab/poleDriverCountry,3.105301E-5
http://bias.org/vocab/projectParticipant,3.105301E-5
http://bias.org/vocab/regionalLanguage,3.105301E-5
http://bias.org/vocab/saint,3.105301E-5
http://bias.org/vocab/school,3.105301E-5
http://bias.org/vocab/secondDriverCountry,3.105301E-5
http://bias.org/vocab/secondTeam,3.105301E-5
http://bias.org/vocab/servingRailwayLine,3.105301E-5
http://bias.org/vocab/stadium,3.105301E-5
http://bias.org/vocab/structuralSystem,3.105301E-5
http://bias.org/vocab/twinTown,3.105301E-5
http://bias.org/vocab/vicePresident,3.105301E-5
http://bias.org/vocab/wineRegion,3.105301E-5
http://bias.org/vocab/youthWing,3.105301E-5
