p,percentage
http://bias.org/vocab/routeEnd,4.3688205E-4
http://bias.org/vocab/tenant,4.3688205E-4
http://bias.org/vocab/ingredient,4.1388825E-4
http://bias.org/vocab/notableCommander,4.1388825E-4
http://bias.org/vocab/mainInterest,3.9089445E-4
http://bias.org/vocab/formerCoach,3.6790068E-4
http://bias.org/vocab/grandsire,3.6790068E-4
http://bias.org/vocab/leader,3.6790068E-4
http://bias.org/vocab/monarch,3.6790068E-4
http://bias.org/vocab/mouthMountain,3.6790068E-4
http://bias.org/vocab/mouthPlace,3.6790068E-4
http://bias.org/vocab/programmeFormat,3.6790068E-4
http://bias.org/vocab/raceHorse,3.6790068E-4
http://bias.org/vocab/damsire,3.4490688E-4
http://bias.org/vocab/militaryRank,3.4490688E-4
http://bias.org/vocab/origin,3.4490688E-4
http://bias.org/vocab/province,3.4490688E-4
http://bias.org/vocab/sourceMountain,3.4490688E-4
http://bias.org/vocab/sourcePlace,3.4490688E-4
http://bias.org/vocab/chairman,3.2191307E-4
http://bias.org/vocab/department,3.2191307E-4
http://bias.org/vocab/formerBroadcastNetwork,3.2191307E-4
http://bias.org/vocab/movement,3.2191307E-4
http://bias.org/vocab/narrator,3.2191307E-4
http://bias.org/vocab/notableWork,3.2191307E-4
http://bias.org/vocab/politicalPartyInLegislature,3.2191307E-4
http://bias.org/vocab/rightTributary,3.2191307E-4
http://bias.org/vocab/trainer,3.2191307E-4
http://bias.org/vocab/canonizedPlace,2.989193E-4
http://bias.org/vocab/isPartOfMilitaryConflict,2.989193E-4
http://bias.org/vocab/languageFamily,2.989193E-4
http://bias.org/vocab/lieutenant,2.989193E-4
http://bias.org/vocab/phylum,2.989193E-4
http://bias.org/vocab/secondDriver,2.989193E-4
http://bias.org/vocab/spokenIn,2.989193E-4
http://bias.org/vocab/typeOfElectrification,2.989193E-4
http://bias.org/vocab/chancellor,2.759255E-4
http://bias.org/vocab/routeStart,2.759255E-4
http://bias.org/vocab/sire,2.759255E-4
http://bias.org/vocab/usedInWar,2.759255E-4
http://bias.org/vocab/coach,2.529317E-4
http://bias.org/vocab/nextEvent,2.529317E-4
http://bias.org/vocab/previousEvent,2.529317E-4
http://bias.org/vocab/territory,2.529317E-4
http://bias.org/vocab/beatifiedPlace,2.2993791E-4
http://bias.org/vocab/fastestDriver,2.2993791E-4
http://bias.org/vocab/leftTributary,2.2993791E-4
http://bias.org/vocab/automobilePlatform,2.0694413E-4
http://bias.org/vocab/basedOn,2.0694413E-4
http://bias.org/vocab/board,2.0694413E-4
http://bias.org/vocab/operatedBy,2.0694413E-4
http://bias.org/vocab/operatingSystem,2.0694413E-4
http://bias.org/vocab/portrayer,2.0694413E-4
http://bias.org/vocab/showJudge,2.0694413E-4
http://bias.org/vocab/associate,1.8395034E-4
http://bias.org/vocab/ethnicGroup,1.8395034E-4
http://bias.org/vocab/frazioni,1.8395034E-4
http://bias.org/vocab/growingGrape,1.8395034E-4
http://bias.org/vocab/hubAirport,1.8395034E-4
http://bias.org/vocab/sourceRegion,1.8395034E-4
http://bias.org/vocab/billed,1.6095654E-4
http://bias.org/vocab/coverArtist,1.6095654E-4
http://bias.org/vocab/deathCause,1.6095654E-4
http://bias.org/vocab/derivative,1.6095654E-4
http://bias.org/vocab/designer,1.6095654E-4
http://bias.org/vocab/firstDriver,1.6095654E-4
http://bias.org/vocab/musicFusionGenre,1.6095654E-4
http://bias.org/vocab/officialLanguage,1.6095654E-4
http://bias.org/vocab/otherParty,1.6095654E-4
http://bias.org/vocab/sourceCountry,1.6095654E-4
http://bias.org/vocab/thirdDriver,1.6095654E-4
http://bias.org/vocab/veneratedIn,1.6095654E-4
http://bias.org/vocab/academicAdvisor,1.3796275E-4
http://bias.org/vocab/aircraftFighter,1.3796275E-4
http://bias.org/vocab/appointer,1.3796275E-4
http://bias.org/vocab/colour,1.3796275E-4
http://bias.org/vocab/county,1.3796275E-4
http://bias.org/vocab/formerChoreographer,1.3796275E-4
http://bias.org/vocab/gameEngine,1.3796275E-4
http://bias.org/vocab/honours,1.3796275E-4
http://bias.org/vocab/lastAppearance,1.3796275E-4
http://bias.org/vocab/mouthRegion,1.3796275E-4
http://bias.org/vocab/nearestCity,1.3796275E-4
http://bias.org/vocab/notableStudent,1.3796275E-4
http://bias.org/vocab/picture,1.3796275E-4
http://bias.org/vocab/poleDriver,1.3796275E-4
http://bias.org/vocab/species,1.3796275E-4
http://bias.org/vocab/training,1.3796275E-4
http://bias.org/vocab/vehicle,1.3796275E-4
http://bias.org/vocab/aircraftAttack,1.14968956E-4
http://bias.org/vocab/builder,1.14968956E-4
http://bias.org/vocab/ceremonialCounty,1.14968956E-4
http://bias.org/vocab/deputy,1.14968956E-4
http://bias.org/vocab/formerPartner,1.14968956E-4
http://bias.org/vocab/license,1.14968956E-4
http://bias.org/vocab/locatedInArea,1.14968956E-4
http://bias.org/vocab/metropolitanBorough,1.14968956E-4
http://bias.org/vocab/musicSubgenre,1.14968956E-4
http://bias.org/vocab/principalArea,1.14968956E-4
http://bias.org/vocab/significantBuilding,1.14968956E-4
http://bias.org/vocab/subregion,1.14968956E-4
http://bias.org/vocab/whaDraftTeam,1.14968956E-4
http://bias.org/vocab/agency,9.197517E-5
http://bias.org/vocab/animator,9.197517E-5
http://bias.org/vocab/coachedTeam,9.197517E-5
http://bias.org/vocab/creativeDirector,9.197517E-5
http://bias.org/vocab/followingEvent,9.197517E-5
http://bias.org/vocab/founder,9.197517E-5
http://bias.org/vocab/inflow,9.197517E-5
http://bias.org/vocab/mouthCountry,9.197517E-5
http://bias.org/vocab/operator,9.197517E-5
http://bias.org/vocab/philosophicalSchool,9.197517E-5
http://bias.org/vocab/politicalPartyOfLeader,9.197517E-5
http://bias.org/vocab/programmingLanguage,9.197517E-5
http://bias.org/vocab/thirdTeam,9.197517E-5
http://bias.org/vocab/twinCountry,9.197517E-5
http://bias.org/vocab/architect,6.8981375E-5
http://bias.org/vocab/branchTo,6.8981375E-5
http://bias.org/vocab/breeder,6.8981375E-5
http://bias.org/vocab/campus,6.8981375E-5
http://bias.org/vocab/canonizedBy,6.8981375E-5
http://bias.org/vocab/club,6.8981375E-5
http://bias.org/vocab/councilArea,6.8981375E-5
http://bias.org/vocab/dam,6.8981375E-5
http://bias.org/vocab/designCompany,6.8981375E-5
http://bias.org/vocab/endingTheme,6.8981375E-5
http://bias.org/vocab/firstRace,6.8981375E-5
http://bias.org/vocab/goldMedalist,6.8981375E-5
http://bias.org/vocab/isPartOfWineRegion,6.8981375E-5
http://bias.org/vocab/languageRegulator,6.8981375E-5
http://bias.org/vocab/lieutenancyArea,6.8981375E-5
http://bias.org/vocab/mountainRange,6.8981375E-5
http://bias.org/vocab/person,6.8981375E-5
http://bias.org/vocab/photographer,6.8981375E-5
http://bias.org/vocab/placeOfBurial,6.8981375E-5
http://bias.org/vocab/ruralMunicipality,6.8981375E-5
http://bias.org/vocab/secondTeam,6.8981375E-5
http://bias.org/vocab/significantProject,6.8981375E-5
http://bias.org/vocab/splitFromParty,6.8981375E-5
http://bias.org/vocab/targetAirport,6.8981375E-5
http://bias.org/vocab/university,6.8981375E-5
http://bias.org/vocab/architecturalStyle,4.5987585E-5
http://bias.org/vocab/associatedAct,4.5987585E-5
http://bias.org/vocab/authority,4.5987585E-5
http://bias.org/vocab/bodyDiscovered,4.5987585E-5
http://bias.org/vocab/borough,4.5987585E-5
http://bias.org/vocab/constructionMaterial,4.5987585E-5
http://bias.org/vocab/countryWithFirstSatellite,4.5987585E-5
http://bias.org/vocab/engineer,4.5987585E-5
http://bias.org/vocab/europeanAffiliation,4.5987585E-5
http://bias.org/vocab/fastestDriverTeam,4.5987585E-5
http://bias.org/vocab/firstDriverCountry,4.5987585E-5
http://bias.org/vocab/firstDriverTeam,4.5987585E-5
http://bias.org/vocab/grades,4.5987585E-5
http://bias.org/vocab/institution,4.5987585E-5
http://bias.org/vocab/majorShrine,4.5987585E-5
http://bias.org/vocab/map,4.5987585E-5
http://bias.org/vocab/mayor,4.5987585E-5
http://bias.org/vocab/mediaType,4.5987585E-5
http://bias.org/vocab/municipality,4.5987585E-5
http://bias.org/vocab/parentMountainPeak,4.5987585E-5
http://bias.org/vocab/parentOrganisation,4.5987585E-5
http://bias.org/vocab/partner,4.5987585E-5
http://bias.org/vocab/prospectTeam,4.5987585E-5
http://bias.org/vocab/railwayRollingStock,4.5987585E-5
http://bias.org/vocab/regionalLanguage,4.5987585E-5
http://bias.org/vocab/saint,4.5987585E-5
http://bias.org/vocab/silverMedalist,4.5987585E-5
http://bias.org/vocab/sisterNewspaper,4.5987585E-5
http://bias.org/vocab/sourceConfluence,4.5987585E-5
http://bias.org/vocab/twinTown,4.5987585E-5
http://bias.org/vocab/vicePresident,4.5987585E-5
http://bias.org/vocab/aircraftHelicopter,2.2993792E-5
http://bias.org/vocab/aircraftRecon,2.2993792E-5
http://bias.org/vocab/aircraftTransport,2.2993792E-5
http://bias.org/vocab/animal,2.2993792E-5
http://bias.org/vocab/arrondissement,2.2993792E-5
http://bias.org/vocab/beatifiedBy,2.2993792E-5
http://bias.org/vocab/border,2.2993792E-5
http://bias.org/vocab/bronzeMedalist,2.2993792E-5
http://bias.org/vocab/chairperson,2.2993792E-5
http://bias.org/vocab/chaplain,2.2993792E-5
http://bias.org/vocab/choreographer,2.2993792E-5
http://bias.org/vocab/compiler,2.2993792E-5
http://bias.org/vocab/cpu,2.2993792E-5
http://bias.org/vocab/crosses,2.2993792E-5
http://bias.org/vocab/currentPartner,2.2993792E-5
http://bias.org/vocab/denomination,2.2993792E-5
http://bias.org/vocab/editor,2.2993792E-5
http://bias.org/vocab/event,2.2993792E-5
http://bias.org/vocab/governingBody,2.2993792E-5
http://bias.org/vocab/head,2.2993792E-5
http://bias.org/vocab/intercommunality,2.2993792E-5
http://bias.org/vocab/internationalAffiliation,2.2993792E-5
http://bias.org/vocab/launchSite,2.2993792E-5
http://bias.org/vocab/localAuthority,2.2993792E-5
http://bias.org/vocab/mergedIntoParty,2.2993792E-5
http://bias.org/vocab/nationalAffiliation,2.2993792E-5
http://bias.org/vocab/notableIdea,2.2993792E-5
http://bias.org/vocab/patron,2.2993792E-5
http://bias.org/vocab/poleDriverCountry,2.2993792E-5
http://bias.org/vocab/poleDriverTeam,2.2993792E-5
http://bias.org/vocab/projectParticipant,2.2993792E-5
http://bias.org/vocab/school,2.2993792E-5
http://bias.org/vocab/secondDriverCountry,2.2993792E-5
http://bias.org/vocab/servingRailwayLine,2.2993792E-5
http://bias.org/vocab/stadium,2.2993792E-5
http://bias.org/vocab/structuralSystem,2.2993792E-5
http://bias.org/vocab/taoiseach,2.2993792E-5
http://bias.org/vocab/translator,2.2993792E-5
http://bias.org/vocab/wineRegion,2.2993792E-5
http://bias.org/vocab/youthWing,2.2993792E-5
