p,percentage
http://bias.org/vocab/sports/sports_team/colors,0.0025320177
http://bias.org/vocab/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,0.002528343
http://bias.org/vocab/music/genre/parent_genre,0.0024915936
http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,0.0024842438
http://bias.org/vocab/olympics/olympic_games/sports,0.0024401448
http://bias.org/vocab/film/film/executive_produced_by,0.002432795
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,0.0022857983
http://bias.org/vocab/base/biblioness/bibs_location/country,0.0022416993
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,0.0022306745
http://bias.org/vocab/film/film_subject/films,0.002215975
http://bias.org/vocab/location/statistical_region/religions./location/religion_percentage/religion,0.0021902504
http://bias.org/vocab/user/jg/default_domain/olympic_games/sports,0.0021351266
http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent,0.0021277769
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/position,0.0021057273
http://bias.org/vocab/music/artist/origin,0.0020285542
http://bias.org/vocab/soccer/football_player/current_team./sports/sports_team_roster/team,0.0019697554
http://bias.org/vocab/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,0.0019660806
http://bias.org/vocab/education/educational_institution/campuses,0.0019587306
http://bias.org/vocab/education/educational_institution_campus/educational_institution,0.0019330062
http://bias.org/vocab/music/performance_role/guest_performances./music/recording_contribution/performance_role,0.0018264337
http://bias.org/vocab/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,0.0018154089
http://bias.org/vocab/olympics/olympic_games/participating_countries,0.0018007093
http://bias.org/vocab/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,0.0017492605
http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for,0.0017455855
http://bias.org/vocab/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,0.0017455855
http://bias.org/vocab/location/country/second_level_divisions,0.0017014865
http://bias.org/vocab/location/hud_county_place/place,0.0016867869
http://bias.org/vocab/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,0.0016757621
http://bias.org/vocab/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,0.0016500377
http://bias.org/vocab/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,0.0016059387
http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse,0.0015691895
http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants,0.0015581647
http://bias.org/vocab/sports/sports_team/sport,0.0015544898
http://bias.org/vocab/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,0.0015324403
http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/program,0.0015287654
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,0.0015103908
http://bias.org/vocab/film/film/story_by,0.0014479172
http://bias.org/vocab/location/administrative_division/country,0.0014185179
http://bias.org/vocab/film/film/other_crew./film/film_crew_gig/crewmember,0.001411168
http://bias.org/vocab/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,0.0014001434
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,0.001370744
http://bias.org/vocab/time/event/locations,0.0013339948
http://bias.org/vocab/education/university/local_tuition./measurement_unit/dated_money_value/currency,0.00132297
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,0.0012935707
http://bias.org/vocab/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,0.001282546
http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,0.0012678463
http://bias.org/vocab/film/film/film_format,0.0012678463
http://bias.org/vocab/education/field_of_study/students_majoring./education/education/major_field_of_study,0.0012604964
http://bias.org/vocab/film/film/cinematography,0.001234772
http://bias.org/vocab/award/ranked_item/appears_in_ranked_lists./award/ranking/list,0.0012310972
http://bias.org/vocab/language/human_language/countries_spoken_in,0.0012310972
http://bias.org/vocab/sports/sports_team_location/teams,0.0012163975
http://bias.org/vocab/business/business_operation/industry,0.0012127225
http://bias.org/vocab/people/person/employment_history./business/employment_tenure/company,0.0011612737
http://bias.org/vocab/location/hud_county_place/county,0.0011208496
http://bias.org/vocab/tv/tv_network/programs./tv/tv_network_duration/program,0.0011208496
http://bias.org/vocab/base/biblioness/bibs_location/state,0.0011024751
http://bias.org/vocab/location/country/form_of_government,0.0010951252
http://bias.org/vocab/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,0.0010877753
http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,0.0010473513
http://bias.org/vocab/base/culturalevent/event/entity_involved,0.0010142771
http://bias.org/vocab/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,9.959025E-4
http://bias.org/vocab/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,9.885526E-4
http://bias.org/vocab/tv/tv_program/country_of_origin,9.848777E-4
http://bias.org/vocab/film/film/film_festivals,9.7017805E-4
http://bias.org/vocab/education/educational_degree/people_with_this_degree./education/education/student,9.554784E-4
http://bias.org/vocab/education/field_of_study/students_majoring./education/education/student,9.5180346E-4
http://bias.org/vocab/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,9.407787E-4
http://bias.org/vocab/tv/tv_program/languages,9.334289E-4
http://bias.org/vocab/people/person/spouse_s./people/marriage/location_of_ceremony,9.224041E-4
http://bias.org/vocab/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,9.1872923E-4
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,9.040295E-4
http://bias.org/vocab/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,9.040295E-4
http://bias.org/vocab/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,8.6728035E-4
http://bias.org/vocab/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,8.5625565E-4
http://bias.org/vocab/location/country/official_language,8.268563E-4
http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,8.268563E-4
http://bias.org/vocab/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency,8.084817E-4
http://bias.org/vocab/music/artist/contribution./music/recording_contribution/performance_role,8.011319E-4
http://bias.org/vocab/music/group_member/membership./music/group_membership/group,8.011319E-4
http://bias.org/vocab/film/film/personal_appearances./film/personal_film_appearance/person,7.9745695E-4
http://bias.org/vocab/business/business_operation/revenue./measurement_unit/dated_money_value/currency,7.901071E-4
http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/legislative_sessions,7.901071E-4
http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,7.643827E-4
http://bias.org/vocab/award/award_category/disciplines_or_subjects,7.4968307E-4
http://bias.org/vocab/business/business_operation/operating_income./measurement_unit/dated_money_value/currency,7.2763354E-4
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,7.05584E-4
http://bias.org/vocab/film/film/costume_design_by,7.05584E-4
http://bias.org/vocab/people/ethnicity/languages_spoken,7.05584E-4
http://bias.org/vocab/organization/organization/child./organization/organization_relationship/child,7.019091E-4
http://bias.org/vocab/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency,6.982342E-4
http://bias.org/vocab/film/film/runtime./film/film_cut/film_release_region,6.872094E-4
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/position,6.725098E-4
http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/country,6.688349E-4
http://bias.org/vocab/business/business_operation/assets./measurement_unit/dated_money_value/currency,6.6515995E-4
http://bias.org/vocab/location/us_county/county_seat,6.6515995E-4
http://bias.org/vocab/film/actor/film./film/performance/special_performance_type,6.61485E-4
http://bias.org/vocab/film/film/prequel,6.61485E-4
http://bias.org/vocab/film/film/edited_by,6.5781013E-4
http://bias.org/vocab/user/ktrueman/default_domain/international_organization/member_states,6.5781013E-4
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,6.541352E-4
http://bias.org/vocab/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,6.320857E-4
http://bias.org/vocab/influence/influence_node/peers./influence/peer_relationship/peers,6.100362E-4
http://bias.org/vocab/medicine/disease/risk_factors,5.9533655E-4
http://bias.org/vocab/sports/sports_league/teams./sports/sports_league_participation/team,5.916616E-4
http://bias.org/vocab/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency,5.879867E-4
http://bias.org/vocab/film/film/film_production_design_by,5.8063684E-4
http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region,5.7696196E-4
http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_area_type,5.73287E-4
http://bias.org/vocab/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,5.659372E-4
http://bias.org/vocab/medicine/symptom/symptom_of,5.659372E-4
http://bias.org/vocab/base/popstra/celebrity/breakup./base/popstra/breakup/participant,5.6226226E-4
http://bias.org/vocab/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency,5.475626E-4
http://bias.org/vocab/award/award_category/category_of,5.4388767E-4
http://bias.org/vocab/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,5.3653785E-4
http://bias.org/vocab/tv/tv_program/program_creator,5.29188E-4
http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,5.218382E-4
http://bias.org/vocab/location/country/capital,5.218382E-4
http://bias.org/vocab/people/deceased_person/place_of_burial,5.218382E-4
http://bias.org/vocab/location/administrative_division/first_level_division_of,5.1816326E-4
http://bias.org/vocab/base/aareas/schema/administrative_area/capital,5.034636E-4
http://bias.org/vocab/base/eating/practicer_of_diet/diet,5.034636E-4
http://bias.org/vocab/organization/organization_founder/organizations_founded,5.034636E-4
http://bias.org/vocab/location/location/partially_contains,4.8876397E-4
http://bias.org/vocab/education/university/fraternities_and_sororities,4.814141E-4
http://bias.org/vocab/people/person/sibling_s./people/sibling_relationship/sibling,4.814141E-4
http://bias.org/vocab/sports/sport/pro_athletes./sports/pro_sports_played/athlete,4.7038935E-4
http://bias.org/vocab/base/locations/continents/countries_within,4.5936462E-4
http://bias.org/vocab/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency,4.5936462E-4
http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/position,4.5936462E-4
http://bias.org/vocab/people/ethnicity/geographic_distribution,4.4833985E-4
http://bias.org/vocab/base/americancomedy/celebrity_impressionist/celebrities_impersonated,4.4466494E-4
http://bias.org/vocab/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/position,4.4466494E-4
http://bias.org/vocab/medicine/disease/notable_people_with_this_condition,4.4466494E-4
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,4.4466494E-4
http://bias.org/vocab/education/university/international_tuition./measurement_unit/dated_money_value/currency,4.2996526E-4
http://bias.org/vocab/film/film/dubbing_performances./film/dubbing_performance/actor,4.1894053E-4
http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/basic_title,4.1894053E-4
http://bias.org/vocab/film/film_set_designer/film_sets_designed,4.1526562E-4
http://bias.org/vocab/film/actor/dubbing_performances./film/dubbing_performance/language,4.1159068E-4
http://bias.org/vocab/time/event/instance_of_recurring_event,4.0056594E-4
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,3.9689103E-4
http://bias.org/vocab/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,3.932161E-4
http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,3.8954118E-4
http://bias.org/vocab/organization/organization/place_founded,3.8219136E-4
http://bias.org/vocab/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program,3.7851644E-4
http://bias.org/vocab/broadcast/content/artist,3.7484153E-4
http://bias.org/vocab/people/profession/specialization_of,3.7484153E-4
http://bias.org/vocab/sports/sports_position/players./american_football/football_historical_roster_position/position_s,3.7484153E-4
http://bias.org/vocab/film/film/film_art_direction_by,3.711666E-4
http://bias.org/vocab/government/governmental_body/members./government/government_position_held/legislative_sessions,3.711666E-4
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal,3.711666E-4
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,3.6749168E-4
http://bias.org/vocab/music/instrument/family,3.6749168E-4
http://bias.org/vocab/user/alexander/philosophy/philosopher/interests,3.6749168E-4
http://bias.org/vocab/dataworld/gardening_hint/split_to,3.6381677E-4
http://bias.org/vocab/film/special_film_performance_type/film_performance_type./film/performance/film,3.4176727E-4
http://bias.org/vocab/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person,3.307425E-4
http://bias.org/vocab/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance,1.3597192E-4
