p,percentage
http://bias.org/vocab/location/location/people_born_here,0.005143415
http://bias.org/vocab/people/person/place_of_birth,0.005108229
http://bias.org/vocab/film/film/country,0.0049819723
http://bias.org/vocab/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0.0048370874
http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/distributor,0.0048246686
http://bias.org/vocab/sports/sports_team/roster./soccer/football_roster_position/position,0.004801901
http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/team,0.0046963417
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/position,0.0046880627
http://bias.org/vocab/soccer/football_team/current_roster./sports/sports_team_roster/position,0.0046818536
http://bias.org/vocab/education/educational_degree/people_with_this_degree./education/education/institution,0.0046715043
http://bias.org/vocab/music/artist/label,0.0046715043
http://bias.org/vocab/education/educational_institution/students_graduates./education/education/degree,0.004646667
http://bias.org/vocab/music/record_label/artist,0.0046073413
http://bias.org/vocab/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport,0.0044583166
http://bias.org/vocab/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0.0044086417
http://bias.org/vocab/people/ethnicity/people,0.004290664
http://bias.org/vocab/location/location/adjoin_s./location/adjoining_relationship/adjoins,0.004253408
http://bias.org/vocab/people/person/ethnicity,0.004201663
http://bias.org/vocab/music/instrument/instrumentalists,0.004011243
http://bias.org/vocab/music/group_member/instruments_played,0.003992615
http://bias.org/vocab/influence/influence_node/influenced_by,0.0039491495
http://bias.org/vocab/influence/influence_node/influenced,0.003932591
http://bias.org/vocab/music/performance_role/track_performances./music/track_contribution/contributor,0.0037194034
http://bias.org/vocab/music/artist/track_contributions./music/track_contribution/role,0.003667659
http://bias.org/vocab/film/film/production_companies,0.0032454226
http://bias.org/vocab/film/production_company/films,0.0031812594
http://bias.org/vocab/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0.003127445
http://bias.org/vocab/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,0.0029577226
http://bias.org/vocab/base/popstra/celebrity/dated./base/popstra/dated/participant,0.002905978
http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/group,0.0027466046
http://bias.org/vocab/music/musical_group/member./music/group_membership/role,0.0026617434
http://bias.org/vocab/film/film/produced_by,0.0026596736
http://bias.org/vocab/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0.002645185
http://bias.org/vocab/film/producer/film,0.0026410455
http://bias.org/vocab/tv/tv_actor/starring_roles./tv/regular_tv_appearance/series,0.0026079288
http://bias.org/vocab/film/film/estimated_budget./measurement_unit/dated_money_value/currency,0.0025044398
http://bias.org/vocab/time/time_zone/locations_in_this_time_zone,0.0023926713
http://bias.org/vocab/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,0.002386462
http://bias.org/vocab/location/location/time_zones,0.0023823224
http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/country,0.0023554151
http://bias.org/vocab/government/political_district/representatives./government/government_position_held/legislative_sessions,0.002260205
http://bias.org/vocab/people/person/religion,0.0022477864
http://bias.org/vocab/government/legislative_session/members./government/government_position_held/district_represented,0.0022146697
http://bias.org/vocab/film/music_contributor/film,0.0021960416
http://bias.org/vocab/film/film/music,0.0021505065
http://bias.org/vocab/tv/tv_program/genre,0.0020904827
http://bias.org/vocab/tv/tv_genre/programs,0.002078064
http://bias.org/vocab/film/film_location/featured_in_films,0.0020325286
http://bias.org/vocab/film/film/featured_film_locations,0.0020242496
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,0.0019994122
http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/ceremony,0.0019207604
http://bias.org/vocab/award/award_ceremony/awards_presented./award/award_honor/honored_for,0.0018814345
http://bias.org/vocab/film/director/film,0.0017779452
http://bias.org/vocab/education/educational_institution/colors,0.0017717358
http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/citytown,0.0017634567
http://bias.org/vocab/film/film/directed_by,0.0017593171
http://bias.org/vocab/organization/membership_organization/members./organization/organization_membership/member,0.0016889444
http://bias.org/vocab/government/legislative_session/members./government/government_position_held/legislative_sessions,0.0016848049
http://bias.org/vocab/film/writer/film,0.0016703164
http://bias.org/vocab/organization/organization_member/member_of./organization/organization_membership/organization,0.0016516884
http://bias.org/vocab/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,0.0016330603
http://bias.org/vocab/location/hud_foreclosure_area/estimated_number_foreclosures./measurement_unit/dated_integer/source,0.0016309904
http://bias.org/vocab/film/film/written_by,0.0016289207
http://bias.org/vocab/location/hud_foreclosure_area/hhuniv./measurement_unit/dated_integer/source,0.0016247812
http://bias.org/vocab/people/person/languages,0.0016206416
http://bias.org/vocab/location/hud_foreclosure_area/total_90_day_vacant_residential_addresses./measurement_unit/dated_integer/source,0.0016185718
http://bias.org/vocab/location/hud_foreclosure_area/total_residential_addresses./measurement_unit/dated_integer/source,0.0016040832
http://bias.org/vocab/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,0.0015730365
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/basic_title,0.0015730365
http://bias.org/vocab/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,0.0015730365
http://bias.org/vocab/organization/role/leaders./organization/leadership/organization,0.0015647573
http://bias.org/vocab/people/cause_of_death/people,0.0015647573
http://bias.org/vocab/music/group_member/membership./music/group_membership/role,0.0015523386
http://bias.org/vocab/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/country,0.0015523386
http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/member,0.0015502688
http://bias.org/vocab/people/deceased_person/cause_of_death,0.0015481991
http://bias.org/vocab/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,0.0015461294
http://bias.org/vocab/organization/organization/leadership./organization/leadership/role,0.0015275013
http://bias.org/vocab/business/job_title/people_with_this_title./business/employment_tenure/company,0.001519222
http://bias.org/vocab/education/educational_institution/school_type,0.0015068034
http://bias.org/vocab/education/school_category/schools_of_this_kind,0.0014923149
http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/state_province_region,0.0014923149
http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0.0014840357
http://bias.org/vocab/business/employer/employees./business/employment_tenure/title,0.0014798961
http://bias.org/vocab/music/genre/subgenre,0.0014633379
http://bias.org/vocab/film/producer/films_executive_produced,0.0014426401
http://bias.org/vocab/people/deceased_person/place_of_death,0.0014426401
http://bias.org/vocab/music/genre/parent_genre,0.0014322911
http://bias.org/vocab/sports/sports_team/colors,0.0014260818
http://bias.org/vocab/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,0.001424012
http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,0.0013991746
http://bias.org/vocab/olympics/olympic_games/sports,0.0013743371
http://bias.org/vocab/film/film/executive_produced_by,0.0013701976
http://bias.org/vocab/olympics/olympic_sport/olympic_games_contested,0.0013494997
http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,0.0013308717
http://bias.org/vocab/american_football/football_team/historical_roster./american_football/football_historical_roster_position/position_s,0.0013267321
http://bias.org/vocab/american_football/football_team/historical_roster./sports/sports_team_roster/position,0.0012977552
http://bias.org/vocab/sports/sports_position/players./american_football/football_historical_roster_position/team,0.001289476
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,0.0012874062
http://bias.org/vocab/base/biblioness/bibs_location/country,0.0012625688
http://bias.org/vocab/american_football/football_team/current_roster./american_football/football_roster_position/position,0.001260499
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,0.0012563594
http://bias.org/vocab/film/film_subject/films,0.0012480803
http://bias.org/vocab/film/film/subjects,0.0012439407
http://bias.org/vocab/location/statistical_region/religions./location/religion_percentage/religion,0.0012335918
http://bias.org/vocab/user/jg/default_domain/olympic_games/sports,0.001202545
http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent,0.0011984054
http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_children,0.0011880565
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/position,0.0011859867
http://bias.org/vocab/sports/sports_position/players./american_football/football_roster_position/team,0.0011632191
http://bias.org/vocab/music/artist/origin,0.0011425213
http://bias.org/vocab/soccer/football_team/current_roster./sports/sports_team_roster/player,0.0011321723
http://bias.org/vocab/sports/pro_athlete/teams./soccer/football_roster_position/team,0.0011135442
http://bias.org/vocab/soccer/football_team/current_roster./soccer/football_roster_position/player,0.0011114745
http://bias.org/vocab/soccer/football_player/current_team./sports/sports_team_roster/team,0.0011094047
http://bias.org/vocab/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,0.0011073349
http://bias.org/vocab/education/educational_institution/campuses,0.0011031954
http://bias.org/vocab/soccer/football_player/current_team./soccer/football_roster_position/team,0.0011011255
http://bias.org/vocab/sports/sports_team/roster./soccer/football_roster_position/player,0.0011011255
http://bias.org/vocab/education/educational_institution_campus/educational_institution,0.0010887069
http://bias.org/vocab/music/performance_role/guest_performances./music/recording_contribution/performance_role,0.001028683
http://bias.org/vocab/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,0.0010224737
http://bias.org/vocab/education/field_of_study/students_majoring./education/education/degree,0.0010141946
http://bias.org/vocab/olympics/olympic_games/participating_countries,0.0010141946
http://bias.org/vocab/olympics/olympic_participating_country/olympics_participated_in,9.934967E-4
http://bias.org/vocab/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,9.852176E-4
http://bias.org/vocab/location/administrative_division/second_level_division_of,9.852176E-4
http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/honored_for,9.831478E-4
http://bias.org/vocab/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,9.831478E-4
http://bias.org/vocab/location/country/second_level_divisions,9.603802E-4
http://bias.org/vocab/location/hud_county_place/place,9.500313E-4
http://bias.org/vocab/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency,9.438219E-4
http://bias.org/vocab/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,9.438219E-4
http://bias.org/vocab/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,9.293334E-4
http://bias.org/vocab/sports/sports_league_draft/picks./sports/sports_league_draft_pick/team,9.210543E-4
http://bias.org/vocab/sports/sport/teams,8.879377E-4
http://bias.org/vocab/people/person/spouse_s./people/marriage/spouse,8.837981E-4
http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants,8.7758875E-4
http://bias.org/vocab/sports/sports_team/sport,8.75519E-4
http://bias.org/vocab/military/military_combatant/military_conflicts./military/military_combatant_group/conflict,8.7137945E-4
http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/program,8.6930965E-4
http://bias.org/vocab/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,8.631003E-4
http://bias.org/vocab/film/film_story_contributor/film_story_credits,8.568909E-4
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer,8.5068156E-4
http://bias.org/vocab/user/tsegaran/random/subject_taxonomy/entry./user/tsegaran/random/taxonomy_entry/subject,8.5068156E-4
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,8.5068156E-4
http://bias.org/vocab/film/actor/film./film/performance/special_performance_type,8.46542E-4
http://bias.org/vocab/film/film_crewmember/films_crewed./film/film_crew_gig/film,8.361931E-4
http://bias.org/vocab/location/country/administrative_divisions,8.196348E-4
http://bias.org/vocab/film/film/story_by,8.154952E-4
http://bias.org/vocab/film/special_film_performance_type/film_performance_type./film/performance/actor,8.072161E-4
http://bias.org/vocab/location/statistical_region/rent50_1./measurement_unit/dated_money_value/currency,8.051463E-4
http://bias.org/vocab/location/administrative_division/country,7.9893693E-4
http://bias.org/vocab/film/film/other_crew./film/film_crew_gig/crewmember,7.947974E-4
http://bias.org/vocab/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,7.88588E-4
http://bias.org/vocab/location/statistical_region/rent50_3./measurement_unit/dated_money_value/currency,7.8237866E-4
http://bias.org/vocab/location/statistical_region/rent50_4./measurement_unit/dated_money_value/currency,7.782391E-4
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,7.7202974E-4
http://bias.org/vocab/location/statistical_region/rent50_0./measurement_unit/dated_money_value/currency,7.658204E-4
http://bias.org/vocab/time/event/locations,7.513319E-4
http://bias.org/vocab/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/sport,7.4719236E-4
http://bias.org/vocab/education/university/local_tuition./measurement_unit/dated_money_value/currency,7.4512255E-4
http://bias.org/vocab/location/location/events,7.4512255E-4
http://bias.org/vocab/base/popstra/celebrity/vacations_in./base/popstra/vacation_choice/location,7.3477364E-4
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,7.285643E-4
http://bias.org/vocab/film/film_format/film_format,7.264945E-4
http://bias.org/vocab/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,7.223549E-4
http://bias.org/vocab/sports/sports_team/location,7.202851E-4
http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,7.1407575E-4
http://bias.org/vocab/film/film/film_format,7.1407575E-4
http://bias.org/vocab/base/marchmadness/ncaa_basketball_team/ncaa_tournament_seeds./base/marchmadness/ncaa_tournament_seed/tournament,7.12006E-4
http://bias.org/vocab/education/field_of_study/students_majoring./education/education/major_field_of_study,7.099362E-4
http://bias.org/vocab/film/film/cinematography,6.954477E-4
http://bias.org/vocab/award/ranked_item/appears_in_ranked_lists./award/ranking/list,6.933779E-4
http://bias.org/vocab/language/human_language/countries_spoken_in,6.933779E-4
http://bias.org/vocab/location/country/languages_spoken,6.913082E-4
http://bias.org/vocab/business/business_operation/industry,6.8716856E-4
http://bias.org/vocab/sports/sports_team_location/teams,6.850988E-4
http://bias.org/vocab/award/ranked_list/ranked_list_items./award/ranking/item,6.83029E-4
http://bias.org/vocab/film/cinematographer/film,6.809592E-4
http://bias.org/vocab/business/industry/companies,6.7888945E-4
http://bias.org/vocab/people/person/employment_history./business/employment_tenure/company,6.54052E-4
http://bias.org/vocab/business/employer/employees./business/employment_tenure/person,6.457729E-4
http://bias.org/vocab/location/administrative_division/capital./location/administrative_division_capital_relationship/capital,6.437031E-4
http://bias.org/vocab/tv/tv_network/programs./tv/tv_network_duration/program,6.3542393E-4
http://bias.org/vocab/location/hud_county_place/county,6.312844E-4
http://bias.org/vocab/base/biblioness/bibs_location/state,6.2093546E-4
http://bias.org/vocab/film/film_distribution_medium/films_distributed_in_this_medium./film/film_film_distributor_relationship/film,6.167959E-4
http://bias.org/vocab/location/country/form_of_government,6.167959E-4
http://bias.org/vocab/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,6.147261E-4
http://bias.org/vocab/location/us_county/hud_county_place,6.126563E-4
http://bias.org/vocab/tv/tv_program/original_network./tv/tv_network_duration/network,6.126563E-4
http://bias.org/vocab/government/form_of_government/countries,6.023074E-4
http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,5.8988866E-4
http://bias.org/vocab/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,5.7953974E-4
http://bias.org/vocab/tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer,5.7953974E-4
http://bias.org/vocab/base/culturalevent/event/entity_involved,5.754002E-4
http://bias.org/vocab/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,5.609117E-4
http://bias.org/vocab/tv/tv_program/country_of_origin,5.567721E-4
http://bias.org/vocab/film/film/film_festivals,5.464232E-4
http://bias.org/vocab/education/educational_degree/people_with_this_degree./education/education/student,5.381441E-4
http://bias.org/vocab/people/person/education./education/education/major_field_of_study,5.381441E-4
http://bias.org/vocab/education/field_of_study/students_majoring./education/education/student,5.360743E-4
http://bias.org/vocab/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/country,5.360743E-4
http://bias.org/vocab/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,5.298649E-4
http://bias.org/vocab/people/person/education./education/education/degree,5.298649E-4
http://bias.org/vocab/tv/tv_program/languages,5.2572537E-4
http://bias.org/vocab/people/person/spouse_s./people/marriage/location_of_ceremony,5.19516E-4
http://bias.org/vocab/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,5.174462E-4
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,5.091671E-4
http://bias.org/vocab/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,5.091671E-4
http://bias.org/vocab/film/film_festival_event/films,5.0295773E-4
http://bias.org/vocab/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,4.884692E-4
http://bias.org/vocab/film/personal_film_appearance_type/film_appearances./film/personal_film_appearance/person,4.8432965E-4
http://bias.org/vocab/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,4.8225987E-4
http://bias.org/vocab/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance,4.801901E-4
http://bias.org/vocab/location/country/official_language,4.657016E-4
http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,4.657016E-4
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,4.5742246E-4
http://bias.org/vocab/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency,4.5535268E-4
http://bias.org/vocab/music/artist/contribution./music/recording_contribution/performance_role,4.512131E-4
http://bias.org/vocab/music/group_member/membership./music/group_membership/group,4.512131E-4
http://bias.org/vocab/film/film/personal_appearances./film/personal_film_appearance/person,4.4914332E-4
http://bias.org/vocab/business/business_operation/revenue./measurement_unit/dated_money_value/currency,4.4500374E-4
http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/legislative_sessions,4.4500374E-4
http://bias.org/vocab/government/legislative_session/members./government/government_position_held/office_holder,4.3879438E-4
http://bias.org/vocab/music/performance_role/guest_performances./music/recording_contribution/contributor,4.3465482E-4
http://bias.org/vocab/music/musical_group/member./music/group_membership/member,4.3258505E-4
http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,4.3051524E-4
http://bias.org/vocab/award/award_category/disciplines_or_subjects,4.2844546E-4
http://bias.org/vocab/award/award_discipline/awards_in_this_discipline,4.263757E-4
http://bias.org/vocab/film/film_costumer_designer/costume_design_for_film,4.118872E-4
http://bias.org/vocab/business/business_operation/operating_income./measurement_unit/dated_money_value/currency,4.098174E-4
http://bias.org/vocab/people/ethnicity/languages_spoken,4.0360805E-4
http://bias.org/vocab/base/petbreeds/dog_breed/cities_where_this_dog_is_popular./base/petbreeds/dog_city_relationship/cities,4.0153827E-4
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,3.973987E-4
http://bias.org/vocab/film/film/costume_design_by,3.973987E-4
http://bias.org/vocab/organization/organization/child./organization/organization_relationship/child,3.953289E-4
http://bias.org/vocab/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/film,3.9325914E-4
http://bias.org/vocab/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency,3.9325914E-4
http://bias.org/vocab/organization/organization/parent./organization/organization_relationship/parent,3.9325914E-4
http://bias.org/vocab/film/editor/film,3.8911955E-4
http://bias.org/vocab/film/film/runtime./film/film_cut/film_release_region,3.8704977E-4
http://bias.org/vocab/sports/sports_position/players./baseball/baseball_roster_position/team,3.808404E-4
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/position,3.7877064E-4
http://bias.org/vocab/organization/organization/headquarters./location/mailing_address/country,3.7670086E-4
http://bias.org/vocab/business/business_operation/assets./measurement_unit/dated_money_value/currency,3.7463105E-4
http://bias.org/vocab/film/film/sequel,3.7463105E-4
http://bias.org/vocab/location/us_county/county_seat,3.7463105E-4
http://bias.org/vocab/film/film/prequel,3.7256128E-4
http://bias.org/vocab/basketball/basketball_team/roster./basketball/basketball_roster_position/position,3.704915E-4
http://bias.org/vocab/film/film/edited_by,3.704915E-4
http://bias.org/vocab/user/ktrueman/default_domain/international_organization/member_states,3.704915E-4
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,3.684217E-4
http://bias.org/vocab/baseball/baseball_team/current_roster./sports/sports_team_roster/position,3.6635192E-4
http://bias.org/vocab/basketball/basketball_position/player_roster_position./basketball/basketball_roster_position/team,3.6221236E-4
http://bias.org/vocab/baseball/baseball_team/current_roster./baseball/baseball_roster_position/position,3.5807278E-4
http://bias.org/vocab/basketball/basketball_team/roster./sports/sports_team_roster/position,3.56003E-4
http://bias.org/vocab/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,3.56003E-4
http://bias.org/vocab/medicine/disease/symptoms,3.5393322E-4
http://bias.org/vocab/basketball/basketball_position/player_roster_position./sports/sports_team_roster/team,3.5186342E-4
http://bias.org/vocab/location/statistical_region/places_imported_from./location/imports_and_exports/imported_from,3.4979364E-4
http://bias.org/vocab/medicine/risk_factor/diseases,3.4979364E-4
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,3.456541E-4
http://bias.org/vocab/influence/influence_node/peers./influence/peer_relationship/peers,3.4358428E-4
http://bias.org/vocab/medicine/disease/risk_factors,3.3944473E-4
http://bias.org/vocab/film/film_production_designer/films_production_designed,3.3737492E-4
http://bias.org/vocab/sports/sports_league/teams./sports/sports_league_participation/team,3.3323537E-4
http://bias.org/vocab/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency,3.311656E-4
http://bias.org/vocab/sports/sports_team/league./sports/sports_league_participation/league,3.311656E-4
http://bias.org/vocab/award/hall_of_fame_inductee/hall_of_fame_inductions./award/hall_of_fame_induction/hall_of_fame,3.27026E-4
http://bias.org/vocab/film/film/film_production_design_by,3.27026E-4
http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region,3.2495623E-4
http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_area_type,3.2288645E-4
http://bias.org/vocab/medicine/symptom/symptom_of,3.2288645E-4
http://bias.org/vocab/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee,3.1874687E-4
http://bias.org/vocab/base/popstra/celebrity/breakup./base/popstra/breakup/participant,3.166771E-4
http://bias.org/vocab/location/statistical_region/gni_in_ppp_dollars./measurement_unit/dated_money_value/currency,3.125375E-4
http://bias.org/vocab/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency,3.0839795E-4
http://bias.org/vocab/award/award_category/category_of,3.0632815E-4
http://bias.org/vocab/tv/tv_program_creator/programs_created,3.0425837E-4
http://bias.org/vocab/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,3.021886E-4
http://bias.org/vocab/award/award/category,2.98049E-4
http://bias.org/vocab/people/deceased_person/place_of_burial,2.98049E-4
http://bias.org/vocab/tv/tv_program/program_creator,2.98049E-4
http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,2.9390946E-4
http://bias.org/vocab/location/country/capital,2.9390946E-4
http://bias.org/vocab/location/administrative_division/first_level_division_of,2.9183968E-4
http://bias.org/vocab/location/country/first_level_divisions,2.9183968E-4
http://bias.org/vocab/people/place_of_interment/interred_here,2.9183968E-4
http://bias.org/vocab/base/aareas/schema/administrative_area/capital,2.8356054E-4
http://bias.org/vocab/base/eating/practicer_of_diet/diet,2.8356054E-4
http://bias.org/vocab/organization/organization_founder/organizations_founded,2.8356054E-4
http://bias.org/vocab/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport,2.8149073E-4
http://bias.org/vocab/organization/organization/founders,2.7942096E-4
